"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc"
621125,2022,3,23,"2022-03-23","18:56:00",3,"SC",45,0,2,0,0,250000,0,34.854,-82.828,34.918,-82.75,6.25,440,1,1,1,77,0,0,0,0
621126,2022,3,23,"2022-03-23","19:29:00",3,"SC",45,0,0,0,0,0,0,34.851,-82.894,34.852,-82.893,0.09,20,1,1,1,77,0,0,0,0
621127,2022,3,23,"2022-03-23","19:45:00",3,"VA",51,0,2,0,0,4e+05,0,36.6922,-80.5873,36.7145,-80.5703,1.92,125,1,1,1,35,0,0,0,0
621128,2022,3,23,"2022-03-23","20:59:00",3,"NC",37,0,1,0,0,25000,0,35.954,-81.301,36.009,-81.214,6.17,150,1,1,1,3,0,0,0,0
621129,2022,3,29,"2022-03-29","18:56:00",3,"KS",20,0,1,0,0,0,0,39.28,-95.43,39.4,-95.33,9.86,10,1,1,1,87,0,0,0,0
621130,2022,3,29,"2022-03-29","19:54:00",3,"MO",29,0,1,0,0,0,0,39.7806,-94.7842,39.7827,-94.7793,0.3,40,1,1,1,21,0,0,0,0
621131,2022,3,30,"2022-03-30","03:04:00",3,"AR",5,0,3,7,0,2e+07,0,36.122,-94.156,36.185,-94.107,5.2,350,1,1,1,143,0,0,0,0
621132,2022,3,30,"2022-03-30","03:34:00",3,"TX",48,0,1,0,0,5e+05,0,32.834,-96.3474,32.84,-96.3427,0.49,50,1,1,1,397,0,0,0,0
621133,2022,3,30,"2022-03-30","03:39:00",3,"OK",40,0,0,0,0,75000,0,34.922,-95.551,34.926,-95.542,0.6,100,1,1,1,121,0,0,0,0
621134,2022,3,30,"2022-03-30","05:25:00",3,"TX",48,0,1,0,0,25000,0,33.6486,-95.1559,33.6788,-95.1178,3.03,100,1,1,1,387,0,0,0,0
621135,2022,3,30,"2022-03-30","06:47:00",3,"AR",5,0,1,0,0,0,0,35.5362,-93.5756,35.5635,-93.5241,3.46,400,1,1,1,71,0,0,0,0
621136,2022,3,30,"2022-03-30","10:16:00",3,"TX",48,0,1,0,0,15000,0,31.2925,-93.8314,31.2957,-93.8157,0.95,100,1,1,1,403,0,0,0,0
621137,2022,3,30,"2022-03-30","10:41:00",3,"TX",48,0,1,0,0,150000,0,31.1491,-93.6336,31.1433,-93.6018,1.92,100,1,1,1,351,0,0,0,0
621138,2022,3,30,"2022-03-30","10:53:00",3,"LA",22,0,0,0,0,5000,0,31.8748,-93.2103,31.8843,-93.1929,1.21,100,1,1,1,69,0,0,0,0
621139,2022,3,30,"2022-03-30","10:53:00",3,"LA",22,0,0,0,0,0,0,31.8656,-93.2078,31.8954,-93.121,5.49,100,1,1,1,69,0,0,0,0
621140,2022,3,30,"2022-03-30","11:05:00",3,"LA",22,0,1,0,0,12000,0,32.0323,-93.0364,32.0619,-92.9843,3.67,200,1,1,1,69,0,0,0,0
621141,2022,3,30,"2022-03-30","11:20:00",3,"LA",22,0,1,0,0,0,0,32.2535,-92.822,32.2696,-92.7992,1.74,400,1,1,1,13,0,0,0,0
621142,2022,3,30,"2022-03-30","11:22:00",3,"LA",22,0,0,0,0,0,0,31.584,-93.0073,31.5866,-92.9621,2.67,50,1,1,1,69,0,0,0,0
621143,2022,3,30,"2022-03-30","11:28:00",3,"LA",22,0,1,0,0,1000,0,32.2813,-92.7414,32.2834,-92.7371,0.29,200,1,1,1,49,0,0,0,0
621144,2022,3,30,"2022-03-30","11:37:00",3,"LA",22,0,1,0,0,10000,0,31.1854,-93.0299,31.193,-92.9959,2.08,85,1,1,1,115,0,0,0,0
621145,2022,3,30,"2022-03-30","11:42:00",3,"LA",22,0,1,0,0,0,0,32.3883,-92.5378,32.3942,-92.5286,0.67,500,1,1,1,49,0,0,0,0
621146,2022,3,30,"2022-03-30","11:44:00",3,"LA",22,0,1,0,0,10000,0,32.4227,-92.5223,32.4612,-92.4663,4.21,200,1,1,1,49,0,0,0,0
621147,2022,3,30,"2022-03-30","12:53:00",3,"LA",22,0,1,0,0,50000,0,32.4718,-91.8204,32.5367,-91.7201,7.37,1000,1,1,1,83,0,0,0,0
621148,2022,3,30,"2022-03-30","13:03:00",3,"LA",22,0,0,0,0,50000,0,32.3733,-91.7256,32.3934,-91.7065,1.78,25,1,1,1,83,0,0,0,0
621149,2022,3,30,"2022-03-30","13:10:00",3,"LA",22,0,1,0,0,85000,0,32.1463,-91.6868,32.2071,-91.5956,6.79,350,1,1,1,41,0,0,0,0
621150,2022,3,30,"2022-03-30","13:51:00",3,"LA",22,0,2,0,0,270000,0,32.3938,-91.1901,32.5537,-90.9692,17.27,300,2,0,1,0,65,0,0,0
621150,2022,3,30,"2022-03-30","13:51:00",3,"LA",22,0,2,0,0,210000,0,32.3938,-91.1901,32.513,-91.005,9.84,300,2,1,2,65,65,0,0,0
621150,2022,3,30,"2022-03-30","13:58:00",3,"MS",28,0,1,0,0,60000,0,32.447,-91.076,32.5537,-90.9692,7.43,100,2,1,2,149,149,0,0,0
621151,2022,3,30,"2022-03-30","14:19:00",3,"MS",28,0,1,0,0,60000,0,33.902,-90.8206,34.0005,-90.7499,7.92,450,1,1,1,11,0,0,0,0
621152,2022,3,30,"2022-03-30","14:31:00",3,"MS",28,0,1,1,0,110000,0,33.7434,-90.7231,33.7502,-90.7086,0.96,75,1,1,1,11,0,0,0,0
621153,2022,3,30,"2022-03-30","14:41:00",3,"MS",28,0,1,0,0,20000,0,32.4563,-90.6253,32.5034,-90.5401,5.97,100,1,1,1,149,49,0,0,0
621154,2022,3,30,"2022-03-30","14:58:00",3,"MS",28,0,1,0,0,110000,0,32.7443,-90.403,32.8973,-90.1819,16.63,700,1,1,1,163,0,0,0,0
621155,2022,3,30,"2022-03-30","15:21:00",3,"MS",28,0,1,1,0,140000,0,33.2742,-90.2428,33.377,-90.0865,11.53,1700,1,1,1,51,15,0,0,0
621156,2022,3,30,"2022-03-30","15:26:00",3,"MS",28,0,1,0,0,45000,0,32.1673,-90.3886,32.2028,-90.2868,6.44,350,1,1,1,49,0,0,0,0
621157,2022,3,30,"2022-03-30","15:37:00",3,"MS",28,0,1,1,0,140000,0,34.211,-89.945,34.358,-89.724,16.2,200,1,1,1,107,0,0,0,0
621158,2022,3,30,"2022-03-30","15:41:00",3,"MS",28,0,1,0,0,175000,0,32.2821,-90.2274,32.2947,-90.1793,2.94,350,1,1,1,49,0,0,0,0
621159,2022,3,30,"2022-03-30","15:43:00",3,"MS",28,0,1,0,0,280000,0,32.3336,-90.2051,32.3517,-90.062,8.46,200,1,1,1,49,121,0,0,0
621160,2022,3,30,"2022-03-30","15:52:00",3,"MS",28,0,1,0,0,30000,0,33.351,-89.8066,33.4109,-89.7287,6.11,250,1,1,1,15,0,0,0,0
621161,2022,3,30,"2022-03-30","15:56:00",3,"MS",28,0,1,0,0,20000,0,32.543,-89.9943,32.562,-89.9068,5.26,350,1,1,1,89,0,0,0,0
621162,2022,3,30,"2022-03-30","16:23:00",3,"IL",17,0,0,0,0,62000,0,37.9507,-88.8089,37.98,-88.7445,4.05,100,1,1,1,55,0,0,0,0
621163,2022,3,30,"2022-03-30","16:24:00",3,"MS",28,0,1,0,0,60000,0,34.0492,-89.3786,34.1289,-89.2863,7.63,100,1,1,1,13,0,0,0,0
621164,2022,3,30,"2022-03-30","16:32:00",3,"MS",28,0,2,0,0,850000,0,32.8799,-89.5716,32.9881,-89.4407,10.65,1200,1,1,1,79,7,0,0,0
621165,2022,3,30,"2022-03-30","17:01:00",3,"IL",17,0,0,0,0,30000,0,38.3586,-88.3813,38.3626,-88.3792,0.3,50,1,1,1,191,0,0,0,0
621166,2022,3,30,"2022-03-30","17:11:00",3,"IL",17,0,1,0,0,2e+05,0,38.0077,-88.2352,38.0867,-88.1665,6.62,400,1,1,1,193,0,0,0,0
621167,2022,3,30,"2022-03-30","17:12:00",3,"LA",22,0,1,0,0,250000,0,30.7557,-90.5106,30.8178,-90.4378,6.09,150,1,1,1,105,0,0,0,0
621168,2022,3,30,"2022-03-30","17:18:00",3,"TN",47,0,1,0,0,5e+05,0,35.57,-88.948,35.639,-88.823,8.49,175,1,1,1,113,0,0,0,0
621169,2022,3,30,"2022-03-30","17:31:00",3,"TN",47,0,1,0,0,3e+05,0,35.7456,-88.7898,35.8171,-88.7093,7.09,250,1,1,1,113,53,0,0,0
621170,2022,3,30,"2022-03-30","17:50:00",3,"TN",47,0,1,0,0,2e+05,0,35.937,-88.516,36.02,-88.39,9.22,150,1,1,1,17,0,0,0,0
621171,2022,3,30,"2022-03-30","17:59:00",3,"IN",18,0,1,0,0,10000,0,38.0666,-87.7176,38.0711,-87.7,1.01,75,1,1,1,163,0,0,0,0
621172,2022,3,30,"2022-03-30","18:16:00",3,"MS",28,0,0,0,0,50000,0,33.797,-88.5221,33.8648,-88.4163,7.67,150,1,1,1,95,0,0,0,0
621173,2022,3,30,"2022-03-30","18:44:00",3,"MS",28,0,1,0,0,20000,0,31.2645,-89.4659,31.2777,-89.4387,1.85,425,1,1,1,73,0,0,0,0
621174,2022,3,30,"2022-03-30","18:44:00",3,"MS",28,0,0,0,0,35000,0,31.145,-89.4044,31.2249,-89.3238,7.29,25,1,1,1,73,35,0,0,0
621175,2022,3,30,"2022-03-30","18:45:00",3,"LA",22,0,0,0,0,0,0,30.3204,-90.0182,30.34,-90,1.74,50,1,1,1,103,0,0,0,0
621176,2022,3,30,"2022-03-30","19:01:00",3,"MS",28,0,0,0,0,35000,0,32.186,-88.8433,32.208,-88.8179,2.13,125,1,1,1,23,0,0,0,0
621177,2022,3,30,"2022-03-30","19:06:00",3,"MS",28,0,1,0,0,152000,0,32.2233,-88.7066,32.269,-88.675,3.66,50,1,1,1,23,75,0,0,0
621178,2022,3,30,"2022-03-30","19:08:00",3,"MS",28,0,2,2,0,250000,0,33.1008,-88.4691,33.2105,-88.3316,10.99,400,1,1,1,103,0,0,0,0
621179,2022,3,30,"2022-03-30","19:11:00",3,"MS",28,0,2,0,0,250000,0,30.9197,-89.2525,31.0091,-89.0884,11.26,500,1,1,1,35,111,0,0,0
621180,2022,3,30,"2022-03-30","19:24:00",3,"MS",28,0,1,0,0,50000,0,32.3415,-88.5384,32.4254,-88.4766,6.83,200,1,1,1,75,0,0,0,0
621181,2022,3,30,"2022-03-30","19:31:00",3,"MS",28,0,1,0,0,75000,0,32.3844,-88.4942,32.4112,-88.4358,3.88,250,1,1,1,75,0,0,0,0
621182,2022,3,30,"2022-03-30","19:43:00",3,"MS",28,0,1,0,0,0,0,31.6558,-88.71,31.6561,-88.702,0.47,50,1,1,1,153,0,0,0,0
621183,2022,3,30,"2022-03-30","19:45:00",3,"MS",28,0,1,0,0,0,0,31.6636,-88.6886,31.6662,-88.6866,0.21,50,1,1,1,153,0,0,0,0
621184,2022,3,30,"2022-03-30","19:46:00",3,"MS",28,0,2,0,0,0,0,31.0954,-88.8476,31.1127,-88.8196,2.05,250,1,1,1,111,41,0,0,0
621185,2022,3,30,"2022-03-30","19:47:00",3,"MS",28,0,1,0,0,0,0,31.6797,-88.6714,31.6914,-88.6425,1.88,30,1,1,1,153,0,0,0,0
621186,2022,3,30,"2022-03-30","19:51:00",3,"AL",1,0,1,0,0,0,0,32.5479,-88.2675,32.6004,-88.1957,5.62,600,1,1,1,119,0,0,0,0
621187,2022,3,30,"2022-03-30","19:55:00",3,"MS",28,0,1,0,0,0,0,31.6648,-88.542,31.6681,-88.5396,0.27,50,1,1,1,153,0,0,0,0
621188,2022,3,30,"2022-03-30","20:02:00",3,"AL",1,0,1,0,0,0,0,33.2126,-87.9089,33.3938,-87.7207,16.59,450,1,1,1,107,125,0,0,0
621189,2022,3,30,"2022-03-30","20:10:00",3,"AL",1,0,1,0,0,0,0,32.6462,-88.0263,32.7465,-87.9363,8.81,275,1,1,1,63,0,0,0,0
621190,2022,3,30,"2022-03-30","20:12:00",3,"AL",1,0,2,0,0,0,0,31.8136,-88.3637,32.2,-87.9,37.43,1350,1,1,1,23,91,23,91,0
621191,2022,3,30,"2022-03-30","20:33:00",3,"AL",1,0,2,0,0,0,0,32.5475,-87.2944,32.6154,-87.2309,6,620,1,1,1,105,0,0,0,0
621192,2022,3,30,"2022-03-30","20:38:00",3,"AL",1,0,1,0,0,0,0,32.9285,-87.7809,32.9353,-87.7626,1.17,270,1,1,1,63,0,0,0,0
621193,2022,3,30,"2022-03-30","20:47:00",3,"MS",28,0,1,0,0,250000,0,30.5204,-88.8202,30.5461,-88.7903,2.51,100,1,1,1,59,0,0,0,0
621194,2022,3,30,"2022-03-30","20:53:00",3,"AL",1,0,3,2,0,0,0,32.7471,-87.1201,33.1086,-86.8612,29.24,1200,1,1,1,105,7,117,0,0
621195,2022,3,30,"2022-03-30","21:10:00",3,"AL",1,0,1,0,0,0,0,33.2447,-87.4525,33.2912,-87.416,3.88,400,1,1,1,125,0,0,0,0
621196,2022,3,30,"2022-03-30","21:25:00",3,"AL",1,0,1,0,0,0,0,32.4512,-87.6053,32.4611,-87.5925,1.03,180,1,1,1,91,0,0,0,0
621197,2022,3,30,"2022-03-30","21:30:00",3,"MS",28,0,0,0,0,0,0,30.6894,-88.4184,30.7013,-88.4109,0.93,50,1,1,1,59,0,0,0,0
621198,2022,3,30,"2022-03-30","21:31:00",3,"AL",1,0,0,0,0,0,0,30.701,-88.411,30.7131,-88.4033,0.95,50,1,1,1,97,0,0,0,0
621199,2022,3,30,"2022-03-30","21:33:00",3,"AL",1,0,1,0,0,0,0,31.6641,-87.7298,31.665,-87.7274,0.15,75,1,1,1,25,0,0,0,0
621200,2022,3,30,"2022-03-30","21:41:00",3,"AL",1,0,0,0,0,0,0,30.7528,-88.315,30.758,-88.3076,0.57,20,1,1,1,97,0,0,0,0
621201,2022,3,30,"2022-03-30","21:43:00",3,"AL",1,0,0,0,0,0,0,30.7246,-88.2514,30.7347,-88.2489,0.71,30,1,1,1,97,0,0,0,0
621202,2022,3,30,"2022-03-30","21:43:00",3,"AL",1,0,0,0,0,0,0,32.2915,-87.3469,32.317,-87.3108,2.76,175,1,1,1,47,0,0,0,0
621203,2022,3,30,"2022-03-30","21:58:00",3,"AL",1,0,1,0,0,0,0,30.557,-88.1414,30.5915,-88.1104,3.01,30,1,1,1,97,0,0,0,0
621204,2022,3,30,"2022-03-30","22:09:00",3,"AL",1,0,1,0,0,0,0,32.002,-87.302,32.0063,-87.2899,0.77,170,1,1,1,131,0,0,0,0
621205,2022,3,30,"2022-03-30","22:22:00",3,"AL",1,0,0,0,0,0,0,30.4668,-87.9152,30.4712,-87.9075,0.55,50,1,1,1,3,0,0,0,0
621206,2022,3,30,"2022-03-30","22:50:00",3,"AL",1,0,0,0,0,0,0,30.6353,-87.6288,30.6527,-87.6187,1.34,30,1,1,1,3,0,0,0,0
621207,2022,3,30,"2022-03-30","22:58:00",3,"AL",1,0,1,0,0,0,0,33.2649,-86.6431,33.3125,-86.5908,4.52,135,1,1,1,117,0,0,0,0
621208,2022,3,30,"2022-03-30","23:09:00",3,"AL",1,0,0,0,0,0,0,32.2663,-86.6128,32.3067,-86.6014,2.89,125,1,1,1,85,0,0,0,0
621209,2022,3,30,"2022-03-30","23:25:00",3,"FL",12,0,0,0,0,0,0,30.5751,-87.261,30.578,-87.2571,0.32,50,1,1,1,33,0,0,0,0
621210,2022,3,30,"2022-03-30","23:32:00",3,"FL",12,0,1,0,0,0,0,30.6415,-87.1849,30.6451,-87.1806,0.39,50,1,1,1,113,0,0,0,0
621211,2022,3,30,"2022-03-30","23:37:00",3,"FL",12,0,1,2,0,0,0,30.52,-87.1429,30.5653,-87.06,5.96,100,1,1,1,113,0,0,0,0
621212,2022,3,31,"2022-03-31","03:09:00",3,"FL",12,0,3,1,2,6e+05,0,30.6376,-85.5108,30.7544,-85.3585,12.14,200,1,1,1,133,63,0,0,0
621213,2022,3,31,"2022-03-31","09:47:00",3,"PA",42,0,2,0,0,0,0,40.8332,-79.374,40.9171,-79.2537,8.55,350,1,1,1,5,0,0,0,0
621214,2022,3,31,"2022-03-31","11:22:00",3,"NC",37,0,2,0,0,6e+05,0,35.1042,-80.2373,35.1903,-80.1623,7.24,200,1,1,1,7,167,0,0,0
621215,2022,3,31,"2022-03-31","13:49:00",3,"NC",37,0,1,0,0,1e+05,0,35.8672,-78.8372,35.8698,-78.835,0.22,100,1,1,1,63,0,0,0,0
621216,2022,3,31,"2022-03-31","14:38:00",3,"PA",42,0,1,1,0,3e+05,0,41.16,-76.73,41.24,-76.59,9.14,500,1,1,1,81,0,0,0,0
621217,2022,3,31,"2022-03-31","18:22:00",3,"VA",51,0,0,0,0,20000,0,38.8653,-77.4579,38.8655,-77.457,0.05,30,1,1,1,59,0,0,0,0
621218,2022,3,31,"2022-03-31","18:41:00",3,"VA",51,0,0,0,0,2e+05,0,38.9196,-77.2259,38.9195,-77.2234,0.13,50,1,1,1,59,0,0,0,0
621219,2022,3,31,"2022-03-31","19:48:00",3,"PA",42,0,1,0,0,0,0,40.379,-75.2266,40.3991,-75.1989,2.01,100,1,1,1,17,0,0,0,0
620986,2022,3,5,"2022-03-05","15:02:00",3,"IA",19,0,0,0,0,0,0,41.03,-95.38,41.03,-95.38,0.01,17,1,1,1,137,0,0,0,0
620987,2022,3,5,"2022-03-05","15:38:00",3,"IA",19,0,-9,0,0,0,0,40.9344,-94.7859,40.9431,-94.76,1.48,40,1,1,1,3,0,0,0,0
620988,2022,3,5,"2022-03-05","16:01:00",3,"IA",19,0,0,0,0,10000,0,41.0862,-94.5078,41.0988,-94.4559,2.84,100,1,1,1,3,175,0,0,0
620989,2022,3,5,"2022-03-05","16:26:00",3,"IA",19,0,4,5,6,2.2e+08,0,41.2334,-94.2013,41.734,-93.0135,70.57,900,1,1,1,121,181,153,99,0
620990,2022,3,5,"2022-03-05","17:07:00",3,"IA",19,0,2,0,0,6e+05,0,40.7595,-93.708,40.9123,-93.3968,19.42,300,1,1,1,53,185,117,0,0
620991,2022,3,5,"2022-03-05","17:20:00",3,"IA",19,0,-9,0,0,0,0,40.8423,-93.5849,40.8565,-93.5499,2.07,60,1,1,1,53,185,0,0,0
620992,2022,3,5,"2022-03-05","17:28:00",3,"IA",19,0,-9,0,0,0,0,40.9031,-93.4387,40.9163,-93.4031,2.07,60,1,1,1,117,0,0,0,0
620993,2022,3,5,"2022-03-05","17:33:00",3,"IA",19,0,3,1,1,1500000,0,40.9405,-93.3854,41.0268,-93.2018,11.28,350,1,1,1,117,0,0,0,0
620994,2022,3,5,"2022-03-05","17:38:00",3,"IA",19,0,2,0,0,3e+05,0,40.6834,-93.3892,40.7717,-93.2409,9.87,300,1,1,1,185,0,0,0,0
620995,2022,3,5,"2022-03-05","17:40:00",3,"IA",19,0,0,0,0,0,0,40.9807,-93.3198,40.977,-93.3202,0.25,60,1,1,1,117,0,0,0,0
620996,2022,3,5,"2022-03-05","18:04:00",3,"IA",19,0,2,0,0,505500,0,41.7455,-92.9727,41.8767,-92.6869,17.31,500,1,1,1,99,157,171,0,0
620997,2022,3,5,"2022-03-05","18:33:00",3,"IA",19,0,2,0,0,2e+05,0,41.9024,-92.6332,41.9585,-92.4852,8.54,200,1,1,1,171,0,0,0,0
620998,2022,3,5,"2022-03-05","19:10:00",3,"IA",19,0,1,0,0,0,0,42.1106,-92.1864,42.2184,-91.9553,13.98,400,1,1,1,11,0,0,0,0
620999,2022,3,5,"2022-03-05","20:37:00",3,"IA",19,0,0,0,0,0,0,41.5374,-90.7259,41.5388,-90.7248,0.11,25,1,1,1,163,0,0,0,0
621000,2022,3,5,"2022-03-05","20:37:00",3,"IA",19,0,1,0,0,0,0,41.5355,-90.7032,41.5695,-90.6385,4.09,300,1,1,1,163,0,0,0,0
621001,2022,3,5,"2022-03-05","21:13:00",3,"IL",17,0,1,0,0,0,0,41.6757,-90.0558,41.6984,-89.985,3.98,50,1,1,1,195,0,0,0,0
621002,2022,3,5,"2022-03-05","21:48:00",3,"WI",55,0,1,0,0,50000,0,42.871,-89.1947,42.9175,-89.0951,5.98,50,1,1,1,25,0,0,0,0
621003,2022,3,5,"2022-03-05","22:11:00",3,"IL",17,0,0,0,0,0,0,40.1971,-89.9508,40.2292,-89.8263,6.93,50,1,1,1,125,0,0,0,0
621004,2022,3,5,"2022-03-05","22:57:00",3,"IL",17,0,1,0,0,50000,0,39.403,-89.664,39.436,-89.605,3.89,40,1,1,1,135,0,0,0,0
621005,2022,3,6,"2022-03-06","01:05:00",3,"IN",18,0,0,0,0,15000,0,40.8219,-86.5484,40.8246,-86.5414,0.41,25,1,1,1,17,0,0,0,0
621006,2022,3,6,"2022-03-06","03:21:00",3,"OH",39,0,0,0,0,150000,0,40.2395,-84.5174,40.2564,-84.4677,2.87,100,1,1,1,37,0,0,0,0
621007,2022,3,6,"2022-03-06","03:23:00",3,"OH",39,0,0,0,0,1e+05,0,40.2467,-84.4431,40.257,-84.3973,2.52,100,1,1,1,149,0,0,0,0
621008,2022,3,6,"2022-03-06","15:54:00",3,"AR",5,0,0,0,0,0,0,35.7242,-90.9893,35.7534,-90.9641,2.46,50,1,1,1,31,0,0,0,0
621009,2022,3,6,"2022-03-06","17:18:00",3,"AR",5,0,1,0,0,50000,0,35.43,-93.23,35.53,-92.9815,15.6,600,1,1,1,115,0,0,0,0
621010,2022,3,6,"2022-03-06","17:28:00",3,"AR",5,0,0,0,0,0,0,36.407,-90.394,36.477,-90.319,6.39,50,1,1,1,21,0,0,0,0
621011,2022,3,6,"2022-03-06","17:35:00",3,"MO",29,0,0,0,0,0,0,36.5866,-90.4501,36.5872,-90.4484,0.1,50,1,1,1,23,0,0,0,0
621012,2022,3,6,"2022-03-06","18:26:00",3,"AR",5,0,1,0,0,40000,0,35.8011,-92.4292,35.8229,-92.3951,2.4,200,1,1,1,129,137,0,0,0
621013,2022,3,6,"2022-03-06","19:17:00",3,"AR",5,0,2,5,0,405000,0,36.03,-91.84,36.1006,-91.6568,11.34,800,1,1,1,65,135,0,0,0
621014,2022,3,6,"2022-03-06","20:17:00",3,"AR",5,0,1,0,0,2e+05,0,36.371,-91.1183,36.3985,-91.0932,2.37,150,1,1,1,121,0,0,0,0
621015,2022,3,7,"2022-03-07","01:21:00",3,"AR",5,0,1,0,0,75000,0,33.96,-91.96,33.9937,-91.8148,8.64,250,1,1,1,79,0,0,0,0
621016,2022,3,7,"2022-03-07","02:02:00",3,"AR",5,0,1,0,0,0,0,34.15,-91.46,34.2021,-91.3553,6.98,550,1,1,1,1,0,0,0,0
621017,2022,3,7,"2022-03-07","03:09:00",3,"IN",18,0,0,0,0,1e+05,0,39.1406,-85.2964,39.1437,-85.2728,1.28,100,1,1,1,137,0,0,0,0
621018,2022,3,9,"2022-03-09","00:42:00",3,"AL",1,0,1,0,0,0,0,30.6102,-88.3371,30.6301,-88.3189,1.77,50,1,1,1,97,0,0,0,0
621019,2022,3,9,"2022-03-09","02:11:00",3,"AL",1,0,1,0,0,0,0,31.4245,-87.0796,31.4261,-87.0769,0.19,150,1,1,1,35,0,0,0,0
621020,2022,3,9,"2022-03-09","04:50:00",3,"AL",1,0,1,0,0,0,0,31.844,-85.4744,31.9059,-85.337,9.14,280,1,1,1,5,0,0,0,0
621021,2022,3,9,"2022-03-09","05:06:00",3,"FL",12,0,0,0,0,75000,0,30.8145,-85.5588,30.8157,-85.5352,1.4,200,1,1,1,133,0,0,0,0
621022,2022,3,9,"2022-03-09","05:12:00",3,"FL",12,0,1,0,0,1e+05,0,30.817,-85.5013,30.8182,-85.4984,0.19,100,1,1,1,133,0,0,0,0
621023,2022,3,9,"2022-03-09","05:48:00",3,"GA",13,0,0,0,0,0,0,32.0618,-84.9969,32.0721,-84.9816,1.14,75,1,1,1,259,0,0,0,0
621024,2022,3,9,"2022-03-09","05:55:00",3,"FL",12,0,-9,0,0,0,0,30.87,-85.18,30.8721,-85.1793,0.15,25,1,1,1,63,0,0,0,0
621025,2022,3,9,"2022-03-09","06:15:00",3,"FL",12,0,1,0,0,1e+05,0,30.1514,-85.5656,30.1513,-85.5588,0.41,25,1,1,1,5,0,0,0,0
621309,2022,4,11,"2022-04-11","16:12:00",3,"AR",5,0,1,0,0,0,0,35.276,-94.134,35.27,-94.116,1,140,1,1,1,131,0,0,0,0
621310,2022,4,11,"2022-04-11","16:23:00",3,"AR",5,0,1,0,0,25000,0,35.28,-94.038,35.296,-94.001,2.4,200,1,1,1,47,0,0,0,0
621311,2022,4,11,"2022-04-11","17:33:00",3,"AR",5,0,1,0,0,85000,0,35.36,-93.51,35.395,-93.468,3.38,100,1,1,1,83,0,0,0,0
621312,2022,4,11,"2022-04-11","18:11:00",3,"OK",40,0,-9,0,0,0,0,34.816,-95.011,34.817,-94.998,0.75,100,1,1,1,79,0,0,0,0
621313,2022,4,11,"2022-04-11","19:07:00",3,"AR",5,0,1,0,0,0,7000,34.9551,-92.3488,34.932,-92.215,7.85,100,1,1,1,45,119,0,0,0
621314,2022,4,12,"2022-04-12","16:06:00",3,"TX",48,0,-9,0,0,0,0,31.3405,-97.7778,31.2874,-97.7997,3.89,50,1,1,1,99,0,0,0,0
621315,2022,4,12,"2022-04-12","16:29:00",3,"TX",48,0,3,23,0,1e+05,0,30.8846,-97.788,31.0167,-97.6239,16.55,770,1,1,1,491,27,0,0,0
621316,2022,4,12,"2022-04-12","17:15:00",3,"IA",19,0,2,1,0,150000,0,42.6492,-94.5437,42.7479,-94.5,7.17,450,1,1,1,151,0,0,0,0
621317,2022,4,12,"2022-04-12","17:28:00",3,"IA",19,0,1,0,0,1e+05,0,42.7158,-94.3539,42.7463,-94.3028,3.34,300,1,1,1,91,0,0,0,0
621318,2022,4,12,"2022-04-12","17:34:00",3,"LA",22,0,1,1,0,50000,0,32.5619,-91.9872,32.5985,-91.9812,2.55,300,1,1,1,73,0,0,0,0
621319,2022,4,12,"2022-04-12","17:39:00",3,"IA",19,0,2,0,0,75000,0,42.7912,-94.3335,42.848,-94.2774,4.85,250,1,1,1,91,0,0,0,0
621320,2022,4,12,"2022-04-12","17:43:00",3,"NE",31,0,-9,0,0,0,0,40.8,-97.24,40.8,-97.24,0.5,10,1,1,1,159,0,0,0,0
621321,2022,4,12,"2022-04-12","18:25:00",3,"TX",48,0,0,0,0,0,0,31.0408,-97.217,31.0296,-97.1574,3.73,120,1,1,1,27,0,0,0,0
621322,2022,4,12,"2022-04-12","18:33:00",3,"IA",19,0,0,0,0,20000,0,42.9334,-93.8167,42.9445,-93.7879,1.65,100,1,1,1,81,0,0,0,0
621323,2022,4,12,"2022-04-12","19:08:00",3,"IA",19,0,1,0,0,0,0,41.5351,-95.8569,41.6343,-95.7299,9.55,140,1,1,1,85,0,0,0,0
621324,2022,4,12,"2022-04-12","19:24:00",3,"NE",31,0,1,0,0,0,0,40.6818,-96.2706,40.6825,-96.2692,0.09,40,1,1,1,131,0,0,0,0
621325,2022,4,12,"2022-04-12","19:25:00",3,"IA",19,0,0,0,0,0,0,41.71,-95.69,41.73,-95.65,2.3,200,1,1,1,85,0,0,0,0
621326,2022,4,12,"2022-04-12","20:54:00",3,"LA",22,0,1,0,0,190000,0,32.6792,-93.8091,32.7183,-93.7515,4.31,200,1,1,1,17,15,0,0,0
621327,2022,4,12,"2022-04-12","20:55:00",3,"LA",22,0,1,0,0,345000,0,32.4197,-93.7138,32.515,-93.5419,12,400,1,1,1,17,15,0,0,0
621328,2022,4,12,"2022-04-12","20:57:00",3,"LA",22,0,0,0,0,0,0,32.8992,-93.8991,32.9131,-93.8858,1.23,50,1,1,1,17,0,0,0,0
621329,2022,4,12,"2022-04-12","21:23:00",3,"LA",22,0,1,0,0,50000,0,32.2493,-93.2595,32.3229,-93.0837,11.46,525,1,1,1,13,0,0,0,0
